"OTU","Genus","Phylum","p_value","p_adj_BH","control","Prostate.cancer","in_top_panel"
"RSV_genus596","Coprococcus 3","Firmicutes",0.058672941215002,0.0768312909638584,-0.241574365289213,-0.221003813446089,FALSE
"RSV_genus597","Dorea","Firmicutes",0.059119495298945,0.0768312909638584,-0.233042305618096,-0.221003813446089,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",0.0576531146584206,0.0768312909638584,-0.244461471384582,-0.221003813446089,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",0.0699163290367515,0.0827843650557855,-0.216264353442292,-0.221003813446089,FALSE
"RSV_genus600","Howardella","Firmicutes",0.0234564095365178,0.0768312909638584,0.258791585329979,0.502296478313628,FALSE
"RSV_genus601","Hungatella","Firmicutes",0.0577544296537043,0.0768312909638584,-0.242299690590156,-0.221003813446089,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",0.0602657381384401,0.0768312909638584,-0.201493671223087,-0.0903582211157076,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.466688525130422,0.487924622698653,1.29292846804255,0.726033445749863,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.574098597552265,0.594426123002077,4.31008730878055,3.95841453869497,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.17849584421706,0.195474179547695,-0.0776012739164102,-0.102953257443747,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253425696019019,-0.221003813446089,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus608","Lachnospira","Firmicutes",0.0684256639010325,0.0816202294987594,-0.211956720462888,-0.221003813446089,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.558483050527568,0.578878779547909,0.104846497327204,-0.221003813446089,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",0.0537200523293382,0.0768312909638584,-0.251772735209302,-0.221003813446089,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",0.059568866738617,0.0768312909638584,-0.236084965903449,-0.221003813446089,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",0.0547139917699094,0.0768312909638584,-0.251359414039295,-0.221003813446089,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",0.08093418194076,0.0934228296325758,-0.191958843885353,-0.221003813446089,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",0.0584677860373647,0.0768312909638584,-0.232702898121048,-0.221003813446089,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",0.0532129780109304,0.0768312909638584,-0.252687113263268,-0.221003813446089,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",0.0558217066026732,0.0768312909638584,-0.249006657898322,-0.221003813446089,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",0.0636321541303679,0.0783130498260805,-0.219513799115782,-0.221003813446089,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",0.0534977130684804,0.0768312909638584,-0.252316984279135,-0.221003813446089,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",0.0547139917699094,0.0768312909638584,-0.251464178086073,-0.221003813446089,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",0.0683091010064086,0.0815820327613668,-0.207796818766659,-0.221003813446089,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",0.0568812650014746,0.0768312909638584,-0.240765513183796,-0.221003813446089,FALSE
"RSV_genus625","Moryella","Firmicutes",0.01653408883545,0.0768312909638584,-0.00480693106777464,0.152407812082148,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.997034325133724,0.997034325133724,4.61259073823341,4.41785224755715,FALSE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",0.052960944036527,0.0768312909638584,-0.252920854663914,-0.221003813446089,FALSE
"RSV_genus629","Roseburia","Firmicutes",0.0649991613486922,0.0787287056347699,-0.226130239424578,-0.221003813446089,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.413587566803994,0.436187980290551,1.18769183666653,0.61397705191011,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.67335261756059,0.686876613050707,4.41896292312355,4.39792164131508,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",0.0532129780109304,0.0768312909638584,-0.252886145931283,-0.221003813446089,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",0.0549405397592691,0.0768312909638584,-0.248592563141068,-0.221003813446089,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",0.0594649149087175,0.0768312909638584,-0.240708021461744,-0.221003813446089,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",0.0542632327057461,0.0768312909638584,-0.247973155783009,-0.221003813446089,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",0.0563494125574693,0.0768312909638584,-0.246549835158793,-0.221003813446089,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",0.0553959824537588,0.0768312909638584,-0.245077415368094,-0.221003813446089,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",0.0532129780109304,0.0768312909638584,-0.252290244487236,-0.221003813446089,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus644","Peptococcus","Firmicutes",0.293791361814575,0.314311157595415,2.45267295783434,1.7878455156853,FALSE
"RSV_genus645","Acetoanaerobium","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.417110485172152,0.439423163964112,2.5345874401746,1.86072822902,FALSE
"RSV_genus647","Intestinibacter","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.194118822299036,0.21142738546114,1.68801906205684,0.98475461993707,FALSE
"RSV_genus650","Peptostreptococcus","Firmicutes",0.0824620915424148,0.0949593297594634,4.22674507774573,3.38943463796646,FALSE
"RSV_genus651","Romboutsia","Firmicutes",0.0696003092665529,0.0827146532539699,-0.217990210207472,-0.221003813446089,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",0.0541030001014434,0.0768312909638584,-0.25013116374951,-0.221003813446089,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",0.0608280894263086,0.0768312909638584,-0.244190036798504,-0.221003813446089,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",0.0615727665630326,0.0771658697835409,-0.239560906460654,-0.221003813446089,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.0801346414477848,0.0927217374066095,-0.221201239291912,-0.221003813446089,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",0.0553633468184665,0.0768312909638584,-0.25010706964394,-0.221003813446089,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.110294605427456,0.123473659208231,0.0202519531600351,-0.0295404863571476,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.0284284297900801,0.0768312909638584,-0.200964549472256,-0.035893344425659,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",0.0576193758447799,0.0768312909638584,-0.244654983817894,-0.221003813446089,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",0.0531814190731513,0.0768312909638584,-0.253359300696079,-0.221003813446089,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",0.020689829352748,0.0768312909638584,-0.223375938005578,-0.175228301418251,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",0.0544882234049055,0.0768312909638584,-0.250017917476863,-0.221003813446089,FALSE
"RSV_genus665","Oscillospira","Firmicutes",0.0575519474600385,0.0768312909638584,-0.244772540785444,-0.221003813446089,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",0.0641465806684281,0.0784194255489332,-0.229881018950102,-0.221003813446089,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",0.0539112423893023,0.0768312909638584,-0.252798322895297,-0.221003813446089,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",0.0736359036264796,0.0864460425785314,-0.22407509256214,-0.221003813446089,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",0.0892426381450658,0.10191614888756,-0.194846289014514,-0.221003813446089,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",0.0618226632742778,0.0772783290928473,-0.239042294086442,-0.221003813446089,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",0.0641465806684281,0.0784194255489332,-0.229392655113441,-0.221003813446089,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.199723007691909,0.217286023024455,-0.106318322394895,-0.221003813446089,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.0729366578881286,0.0858339937342001,-0.219907264003293,-0.221003813446089,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",0.0538793379922332,0.0768312909638584,-0.251096515700417,-0.221003813446089,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",0.0666562323207287,0.080004059937193,-0.231486569297524,-0.221003813446089,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",0.0597077036523786,0.0768312909638584,-0.242860501285933,-0.221003813446089,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",0.0541350149949211,0.0768312909638584,-0.249429296964153,-0.221003813446089,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",0.0528980916326425,0.0768312909638584,-0.253506957326854,-0.221003813446089,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",0.0643311345773326,0.0784194255489332,-0.237172591560994,-0.221003813446089,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.459189623673454,0.48164998570096,3.66913505446238,3.35509295250042,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",0.080533605795873,0.0930717719676856,-0.198242944973328,-0.221003813446089,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.301760271687231,0.322479138624782,-0.0376334924349526,-0.221003813446089,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.110637939315871,0.123714497612764,-0.15623956586244,-0.221003813446089,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",0.0698767622728266,0.0827843650557855,-0.228560921261375,-0.221003813446089,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.138468765857981,0.153061121481044,-0.176787292270145,-0.221003813446089,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",0.057484584693536,0.0768312909638584,-0.246606941774408,-0.221003813446089,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",0.0525222848701852,0.0768312909638584,-0.25265944177493,-0.221003813446089,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus697","Allobaculum","Firmicutes",0.053276142821234,0.0768312909638584,-0.252539456632493,-0.221003813446089,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.378226388631916,0.400206650251973,1.44722834947627,0.601935917888771,FALSE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",0.0598120073964724,0.0768312909638584,-0.242091786403859,-0.221003813446089,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus702","Dielma","Firmicutes",0.05255351661478,0.0768312909638584,-0.251821807729286,-0.221003813446089,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.644778811764663,0.661223754891498,0.702832627083965,0.44380286269721,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",0.0597424547898891,0.0768312909638584,-0.239029993290561,-0.221003813446089,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",0.031208033759964,0.0768312909638584,-0.233026227803242,-0.111043091378786,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",0.0753869742531018,0.0879666628225433,-0.204190926233242,-0.221003813446089,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.0910919725919102,0.10353799004852,-0.221850767764194,-0.221003813446089,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.225374494838008,0.243545786695048,0.646772693848223,0.618414832140569,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",0.0529923936320714,0.0768312909638584,-0.252143663680167,-0.221003813446089,FALSE
"RSV_genus711","Holdemanella","Firmicutes",0.0628669082461949,0.0777776493045873,-0.240947688355507,-0.221003813446089,FALSE
"RSV_genus712","Holdemania","Firmicutes",0.0532129780109304,0.0768312909638584,-0.25305074357285,-0.221003813446089,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.0897263480810986,0.102347430139787,-0.205804711254606,-0.221003813446089,FALSE
"RSV_genus715","Sharpea","Firmicutes",0.0531183481039519,0.0768312909638584,-0.252903086942075,-0.221003813446089,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.907251091399461,0.91292732346244,4.43608211916567,4.27390679913513,FALSE
"RSV_genus717","Turicibacter","Firmicutes",0.0680764649403907,0.0814049425867125,-0.21983064360783,-0.221003813446089,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",0.0756820978129334,0.0882043772819815,-0.220358719529134,-0.221003813446089,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",0.120475730500886,0.133939032181284,-0.173459995911847,-0.129452789390413,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",0.0561840601292001,0.0768312909638584,-0.249607199502522,-0.221003813446089,FALSE
"RSV_genus725","Allisonella","Firmicutes",0.0575182578773932,0.0768312909638584,-0.247619671917129,-0.221003813446089,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.493947737857724,0.515307640035355,2.29697846935469,1.84445774556155,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.479814242827712,0.501104701654483,0.0905494137160619,-0.221003813446089,FALSE
"RSV_genus729","Dialister","Firmicutes",0.343614150847052,0.36518464269538,3.93311656875776,3.78013148445336,FALSE
"RSV_genus730","Megamonas","Firmicutes",0.055690425245708,0.0768312909638584,-0.247088025006501,-0.221003813446089,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.341398258083435,0.363229679217767,4.76103532279399,5.12944551850911,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",0.0109576378904926,0.0768312909638584,-0.25401179868196,-0.0379017653347372,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",0.0548109881868819,0.0768312909638584,-0.251444699322435,-0.221003813446089,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.654186217808532,0.670158917394091,2.43891137317463,2.07889453230129,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.466531608074722,0.487924622698653,3.60313992733978,2.95989684439546,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.69330111692438,0.705733731890323,0.784101364818547,0.562965808800087,FALSE
"RSV_genus738","Sporomusa","Firmicutes",0.0537837193527747,0.0768312909638584,-0.252373120724811,-0.221003813446089,FALSE
"RSV_genus739","Thermosinus","Firmicutes",0.0532129780109304,0.0768312909638584,-0.253025618710692,-0.221003813446089,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.975562514150726,0.976574508460011,7.75847788336771,7.62844048747143,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",0.06370543431448,0.0783130498260805,-0.234521269873077,-0.221003813446089,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.669427137133848,0.683594907231919,6.85932394234698,6.30892662636474,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",0.03761312130734,0.0768312909638584,-0.25401179868196,-0.163241548399427,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.606472423728045,0.625262701813636,6.37410316011363,6.14398431356565,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",0.0534026603398356,0.0768312909638584,-0.252201961355093,-0.221003813446089,FALSE
"RSV_genus749","Sneathia","Fusobacteria",0.0965680453674635,0.108864677312619,-0.0204582372785899,0.215917939847601,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.684428769167935,0.697437974917695,0.75474388649384,0.0480282555360846,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",0.0578558926018043,0.0768312909638584,-0.241012249575656,-0.221003813446089,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",0.0552329644709495,0.0768312909638584,-0.249996926384737,-0.221003813446089,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",0.0528666888129608,0.0768312909638584,-0.253611721373632,-0.221003813446089,FALSE
"RSV_genus776","AKYG587","Planctomycetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus778","SM1A02","Planctomycetes",0.0532129780109304,0.0768312909638584,-0.253611721373632,-0.221003813446089,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",0.0527725738149231,0.0768312909638584,-0.252064563601582,-0.221003813446089,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",0.05255351661478,0.0768312909638584,-0.252539456632493,-0.221003813446089,FALSE
"RSV_genus783","Gemmata","Planctomycetes",0.0540390177156665,0.0768312909638584,-0.251061442619522,-0.221003813446089,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",0.0539431625544852,0.0768312909638584,-0.252054304724318,-0.221003813446089,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",0.0121802893636974,0.0768312909638584,-0.241104288003657,-0.117466036371589,FALSE
"RSV_genus787","Pirellula","Planctomycetes",0.0606167003043778,0.0768312909638584,-0.244534727304535,-0.221003813446089,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",0.0623249752197909,0.0775494188673262,-0.236286260722004,-0.221003813446089,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",0.0555266853603947,0.0768312909638584,-0.249326489320258,-0.221003813446089,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",0.0546816914599323,0.0768312909638584,-0.250270074279614,-0.221003813446089,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",0.0916823333572964,0.103964103043233,-0.196307504854202,-0.221003813446089,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",0.0576531146584206,0.0768312909638584,-0.239839073193036,-0.221003813446089,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",0.0143888383807597,0.0768312909638584,-0.230134526382573,-0.0716905243437509,FALSE
"RSV_genus799","Hirschia","Proteobacteria",0.055135345753347,0.0768312909638584,-0.249097567616471,-0.221003813446089,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",0.0529923936320714,0.0768312909638584,-0.25014955601924,-0.221003813446089,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",0.0527099083103914,0.0768312909638584,-0.253611721373632,-0.221003813446089,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",0.0558545671909124,0.0768312909638584,-0.245176490747696,-0.221003813446089,FALSE
"RSV_genus809","Martelella","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus812","Bartonella","Proteobacteria",0.0538155764796622,0.0768312909638584,-0.251763515322928,-0.221003813446089,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",0.0532129780109304,0.0768312909638584,-0.252189531272657,-0.221003813446089,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",0.052960944036527,0.0768312909638584,-0.252277576564408,-0.221003813446089,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus817","Afipia","Proteobacteria",0.0539112423893023,0.0768312909638584,-0.25233841199218,-0.221003813446089,FALSE
"RSV_genus818","Bosea","Proteobacteria",0.0752187544443676,0.0879666628225433,-0.220408666882878,-0.221003813446089,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",0.0671524268602915,0.0804994930685482,-0.169874721715881,-0.0379017653347372,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",0.0525222848701852,0.0768312909638584,-0.252259364466602,-0.221003813446089,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",0.0532129780109304,0.0768312909638584,-0.252839593356079,-0.221003813446089,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",0.0531814190731513,0.0768312909638584,-0.253425696019019,-0.221003813446089,FALSE
"RSV_genus826","Brucella","Proteobacteria",0.0613947813767244,0.0770428660969299,-0.235854141957715,-0.221003813446089,FALSE
"RSV_genus828","Ochrobactrum","Proteobacteria",0.0589130440998188,0.0768312909638584,-0.243094429597696,-0.221003813446089,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus833","Devosia","Proteobacteria",0.0608280894263086,0.0768312909638584,-0.23637185955075,-0.221003813446089,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",0.061075481641465,0.0768420336167062,-0.232800144377621,-0.221003813446089,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",0.0567812257385246,0.0768312909638584,-0.242455601945173,-0.221003813446089,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",0.0532129780109304,0.0768312909638584,-0.251286859924438,-0.221003813446089,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",0.0534026603398356,0.0768312909638584,-0.250086286604417,-0.221003813446089,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",0.0593956973423385,0.0768312909638584,-0.240822653988736,-0.221003813446089,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus845","Meganema","Proteobacteria",0.052960944036527,0.0768312909638584,-0.253611721373632,-0.221003813446089,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",0.128841387303497,0.142582498564077,-0.134589669900325,-0.163241548399427,FALSE
"RSV_genus847","Microvirga","Proteobacteria",0.0552329644709495,0.0768312909638584,-0.244073693471824,-0.221003813446089,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",0.0528039299097696,0.0768312909638584,-0.250024897455419,-0.221003813446089,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",0.0548109881868819,0.0768312909638584,-0.2486827247413,-0.221003813446089,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",0.0544238610799508,0.0768312909638584,-0.247403972668473,-0.221003813446089,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",0.0544882234049055,0.0768312909638584,-0.24758721151137,-0.221003813446089,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",0.0575856534472435,0.0768312909638584,-0.246927342740211,-0.221003813446089,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",0.0534977130684804,0.0768312909638584,-0.250515922462676,-0.221003813446089,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus861","Ensifer","Proteobacteria",0.0534977130684804,0.0768312909638584,-0.252064563601582,-0.221003813446089,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",0.0605463726917437,0.0768312909638584,-0.231851664517178,-0.221003813446089,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",0.0166268501672846,0.0768312909638584,-0.224257506327313,-0.0885849038482577,FALSE
"RSV_genus865","Shinella","Proteobacteria",0.0547463079905846,0.0768312909638584,-0.24812740451715,-0.221003813446089,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",0.0545526492127753,0.0768312909638584,-0.246661098007763,-0.221003813446089,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus868","Bauldia","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",0.0524598679302284,0.0768312909638584,-0.25401179868196,-0.221003813446089,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",0.0126473524365387,0.0768312909638584,-0.238440513126388,-0.0903582211157076,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",0.0534026603398356,0.0768312909638584,-0.250296969142109,-0.221003813446089,FALSE
