"OTU","Genus","Phylum","p_value","p_adj_BH","control","Breast.cancer","in_top_panel"
"RSV_genus1167","Nitrosococcus","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1168","Rheinheimera","Proteobacteria",0.017111222888113,0.025388785348732,-0.244747283375062,-0.0329689346864206,TRUE
"RSV_genus1170","Thiogranum","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1173","Buchnera","Proteobacteria",0.0168491207617245,0.025388785348732,-0.25239824558697,-0.218365819475552,FALSE
"RSV_genus1174","Candidatus Blochmannia","Proteobacteria",0.0291265142137765,0.0337015422257726,-0.204110782659078,-0.218365819475552,FALSE
"RSV_genus1175","Candidatus Carsonella","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1176","Candidatus Nasuia","Proteobacteria",0.0191599388808814,0.0253922899475767,-0.244577968354571,-0.218365819475552,FALSE
"RSV_genus1177","Cedecea","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1178","Citrobacter","Proteobacteria",0.0182601007124791,0.025388785348732,-0.247367980593034,-0.218365819475552,FALSE
"RSV_genus1179","Dickeya","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1180","Erwinia","Proteobacteria",0.0168191061534344,0.025388785348732,-0.253002115971749,-0.218365819475552,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.0952288092823595,0.103486262339501,0.416824339319275,0.574406262658621,FALSE
"RSV_genus1182","Ewingella","Proteobacteria",0.0152206150114237,0.025388785348732,-0.217795903645671,-0.0231856212745547,TRUE
"RSV_genus1183","Hafnia","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1184","Leminorella","Proteobacteria",0.0168291058037639,0.025388785348732,-0.252587172678526,-0.218365819475552,FALSE
"RSV_genus1185","Lonsdalea","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1186","Morganella","Proteobacteria",0.0177926859585494,0.025388785348732,-0.250616434859206,-0.218365819475552,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.0213582439429283,0.0263379271537219,-0.146145245449228,-0.122061157949857,FALSE
"RSV_genus1189","Pectobacterium","Proteobacteria",0.0168691566110663,0.025388785348732,-0.253425696019019,-0.218365819475552,FALSE
